log,,,M1,,,,,M2,,,,,M3,,,,,M4,,,,,M5,,,,
51-Bologna Ferrara,BNI Carnevale,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
51-Bologna Ferrara,BNI Cassero,,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP
51-Bologna Ferrara,BNI Copernico,23,23,0,0,0,CHAPTER,28,5,0,0,CHAPTER,28,0,0,0,CHAPTER,29,1,0,0,CHAPTER,30,1,0,0,CHAPTER
51-Bologna Ferrara,BNI Ducati,49,50,1,0,0,CHAPTER,56,6,0,0,CHAPTER,47,1,10,0,CHAPTER,47,1,1,0,CHAPTER,46,0,1,0,CHAPTER
51-Bologna Ferrara,BNI Felsinea,40,36,0,4,0,CHAPTER,35,0,1,0,CHAPTER,31,3,7,0,CHAPTER,30,1,2,0,CHAPTER,32,2,0,0,CHAPTER
51-Bologna Ferrara,BNI Fibonacci,34,32,0,2,0,CHAPTER,35,4,1,0,CHAPTER,34,0,1,0,CHAPTER,35,1,0,0,CHAPTER,35,0,0,0,CHAPTER
51-Bologna Ferrara,BNI Hendrix,,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP
51-Bologna Ferrara,BNI Monna Lisa,33,34,1,0,0,CHAPTER,30,0,4,0,CHAPTER,27,0,3,0,CHAPTER,28,2,1,0,CHAPTER,26,1,3,0,CHAPTER
51-Bologna Ferrara,BNI Nettuno,40,43,3,0,0,CHAPTER,44,1,0,0,CHAPTER,38,0,6,0,CHAPTER,35,0,3,0,CHAPTER,34,1,2,0,CHAPTER
51-Bologna Ferrara,BNI Pareto,82,85,4,1,0,CHAPTER,85,0,0,0,CHAPTER,82,0,3,0,CHAPTER,81,1,2,0,CHAPTER,79,0,2,0,CHAPTER
51-Bologna Ferrara,BNI Reno,,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP
51-Bologna Ferrara,BNI San Petronio,47,47,0,0,0,CHAPTER,46,0,1,0,CHAPTER,21,0,25,0,CHAPTER,20,0,1,0,CHAPTER,24,4,0,0,CHAPTER
51-Bologna Ferrara,BNI Vittoria Bologna,60,62,2,0,0,CHAPTER,63,1,0,0,CHAPTER,60,0,3,0,CHAPTER,63,3,0,0,CHAPTER,63,0,0,0,CHAPTER
52-Romagna,BNI Better Living,,0,0,0,8,CORE_GRUP,0,0,0,8,CORE_GRUP,0,0,0,8,CORE_GRUP,0,0,0,8,CORE_GRUP,0,0,0,8,CORE_GRUP
52-Romagna,BNI Bisanzio,27,27,0,0,0,CHAPTER,25,0,2,0,CHAPTER,28,3,0,0,CHAPTER,28,0,0,0,CHAPTER,29,2,1,0,CHAPTER
52-Romagna,BNI La carica dei 102,,0,0,0,13,CORE_GRUP,0,0,0,13,CORE_GRUP,0,0,0,13,CORE_GRUP,0,0,0,13,CORE_GRUP,0,0,0,13,CORE_GRUP
52-Romagna,BNI La Perla,,11,0,0,0,CORE_GRUP,11,0,0,0,CHAPTER,11,0,0,0,CHAPTER,0,0,11,0,CORE_GRUP,,,,,
52-Romagna,BNI Leonida,,0,0,0,19,CORE_GRUP,0,0,0,19,CORE_GRUP,0,0,0,19,CORE_GRUP,0,0,0,19,CORE_GRUP,0,0,0,19,CORE_GRUP
52-Romagna,BNI Maioliche,32,31,0,1,0,CHAPTER,34,4,1,0,CHAPTER,34,1,1,0,CHAPTER,33,0,1,0,CHAPTER,33,2,2,0,CHAPTER
52-Romagna,BNI Malatesta,20,20,1,1,0,CHAPTER,18,0,2,0,CHAPTER,15,0,3,0,CHAPTER,16,1,0,0,CHAPTER,16,1,1,0,CHAPTER
52-Romagna,BNI Percocca,,0,0,0,21,CORE_GRUP,0,0,0,21,CORE_GRUP,0,0,0,21,CORE_GRUP,0,0,0,21,CORE_GRUP,0,0,0,21,CORE_GRUP
52-Romagna,BNI Regina Morciano,27,26,0,1,0,CHAPTER,25,1,2,0,CHAPTER,25,0,0,0,CHAPTER,25,0,0,0,CHAPTER,19,0,6,0,CHAPTER
52-Romagna,BNI Sforza,33,34,2,1,0,CHAPTER,32,0,2,0,CHAPTER,31,0,1,0,CHAPTER,28,0,3,0,CHAPTER,28,1,1,0,CHAPTER
52-Romagna,BNI Titano,24,24,0,0,0,CHAPTER,23,2,3,0,CHAPTER,22,0,1,0,CHAPTER,19,0,3,0,CHAPTER,19,0,0,0,CHAPTER
52-Romagna,BNI Valmarecchia,29,29,0,0,0,CHAPTER,30,2,1,0,CHAPTER,31,1,0,0,CHAPTER,33,5,3,0,CHAPTER,33,0,0,0,CHAPTER
52-Romagna,BNI Vulcano,35,36,1,0,0,CHAPTER,40,6,2,0,CHAPTER,40,0,0,0,CHAPTER,40,1,1,0,CHAPTER,40,0,0,0,CHAPTER
55-Marche,BNI Castelfidardo,20,22,2,0,0,CHAPTER,22,0,0,0,CHAPTER,22,0,0,0,CHAPTER,22,0,0,0,CHAPTER,22,0,0,0,CHAPTER
55-Marche,BNI La mucca viola,24,24,0,0,0,CHAPTER,23,0,1,0,CHAPTER,22,0,1,0,CHAPTER,22,0,0,0,CHAPTER,20,0,2,0,CHAPTER
55-Marche,BNI Oceano Blu,17,21,4,0,0,CHAPTER,22,1,0,0,CHAPTER,23,1,0,0,CHAPTER,23,0,0,0,CHAPTER,21,0,2,0,CHAPTER
55-Marche,BNI Pergolesi,23,23,0,0,0,CHAPTER,21,0,2,0,CHAPTER,18,0,3,0,CHAPTER,19,1,0,0,CHAPTER,21,2,0,0,CHAPTER
55-Marche,BNI Polo Positivo,17,19,2,0,0,CHAPTER,19,1,1,0,CHAPTER,22,3,0,0,CHAPTER,27,5,0,0,CHAPTER,29,3,1,0,CHAPTER
55-Marche,BNI progetto Macerata,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
55-Marche,BNI Rossini,,0,0,0,18,CORE_GRUP,0,0,0,18,CORE_GRUP,0,0,0,18,CORE_GRUP,0,0,0,18,CORE_GRUP,0,0,0,18,CORE_GRUP
55-Marche,BNI Sagitta,19,18,0,1,0,CHAPTER,19,1,0,0,CHAPTER,19,0,0,0,CHAPTER,18,0,1,0,CHAPTER,19,1,0,0,CHAPTER
55-Marche,BNI Veni Vidi Vici,26,22,0,4,0,CHAPTER,22,0,0,0,CHAPTER,19,0,3,0,CHAPTER,17,0,2,0,CHAPTER,16,0,1,0,CHAPTER
55-Marche,BNI Victoria Dorica,21,21,0,0,0,CHAPTER,21,1,1,0,CHAPTER,22,2,1,0,CHAPTER,21,0,1,0,CHAPTER,22,1,0,0,CHAPTER
55-Marche,Un Mondo Migliore,,0,0,0,7,CORE_GRUP,0,0,0,7,CORE_GRUP,0,0,0,7,CORE_GRUP,0,0,0,7,CORE_GRUP,0,0,0,7,CORE_GRUP
57-Abruzzo,BNI Argentum,25,25,0,0,0,CHAPTER,22,0,3,0,CHAPTER,22,0,0,0,CHAPTER,16,1,7,0,CHAPTER,19,3,0,0,CHAPTER
57-Abruzzo,BNI Flaiano,41,39,0,2,0,CHAPTER,40,1,0,0,CHAPTER,38,0,2,0,CHAPTER,39,3,2,0,CHAPTER,40,1,0,0,CHAPTER
57-Abruzzo,BNI Interamnia,23,24,1,0,0,CHAPTER,21,1,4,0,CHAPTER,20,0,1,0,CHAPTER,19,0,1,0,CHAPTER,19,0,0,0,CHAPTER
57-Abruzzo,BNI Metropolitan,24,25,1,0,0,CHAPTER,22,0,3,0,CHAPTER,22,0,0,0,CHAPTER,22,0,0,0,CHAPTER,21,0,1,0,CHAPTER
57-Abruzzo,BNI Supernova,23,23,0,0,0,CHAPTER,21,0,2,0,CHAPTER,23,2,0,0,CHAPTER,22,1,2,0,CHAPTER,22,1,1,0,CHAPTER
57-Abruzzo,LUMINOSA,,0,0,0,32,CORE_GRUP,0,0,0,32,CORE_GRUP,0,0,0,32,CORE_GRUP,0,0,0,32,CORE_GRUP,0,0,0,32,CORE_GRUP
57-Abruzzo,TEATE,,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP
61-Roma NO,BNI A pranzo con gusto,18,19,1,0,0,CHAPTER,0,0,19,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
61-Roma NO,BNI Aurelius,19,20,2,1,0,CHAPTER,19,0,1,0,CHAPTER,19,0,0,0,CHAPTER,19,0,0,0,CHAPTER,19,0,0,0,CHAPTER
61-Roma NO,BNI Blockchain,,0,0,0,15,CORE_GRUP,0,0,0,15,CORE_GRUP,0,0,0,15,CORE_GRUP,0,0,0,15,CORE_GRUP,0,0,0,15,CORE_GRUP
61-Roma NO,BNI Business Match,,0,0,0,14,CORE_GRUP,0,0,0,14,CORE_GRUP,0,0,0,14,CORE_GRUP,0,0,0,14,CORE_GRUP,0,0,0,14,CORE_GRUP
61-Roma NO,Bni Cavalieri,,0,0,0,4,CORE_GRUP,0,0,0,4,CORE_GRUP,0,0,0,4,CORE_GRUP,0,0,0,4,CORE_GRUP,0,0,0,4,CORE_GRUP
61-Roma NO,BNI Forum,37,37,0,0,0,CHAPTER,36,1,2,0,CHAPTER,36,0,0,0,CHAPTER,36,1,1,0,CHAPTER,38,5,3,0,CHAPTER
61-Roma NO,BNI Freccia rossa,18,20,2,0,0,CHAPTER,19,0,1,0,CHAPTER,18,0,1,0,CHAPTER,19,1,0,0,CHAPTER,18,0,1,0,CHAPTER
61-Roma NO,BNI Giuliano Imperatore,,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP
61-Roma NO,BNI Isola Sacra,22,23,1,0,0,CHAPTER,23,0,0,0,CHAPTER,22,0,1,0,CHAPTER,20,0,2,0,CHAPTER,21,1,0,0,CHAPTER
61-Roma NO,BNI Jolly,,0,0,0,10,CORE_GRUP,0,0,0,10,CORE_GRUP,0,0,0,10,CORE_GRUP,0,0,0,10,CORE_GRUP,0,0,0,10,CORE_GRUP
61-Roma NO,BNI Ladispoli,,0,0,0,5,CORE_GRUP,0,0,0,5,CORE_GRUP,0,0,0,5,CORE_GRUP,0,0,0,5,CORE_GRUP,0,0,0,5,CORE_GRUP
61-Roma NO,BNI Mazzini,23,20,0,3,0,CHAPTER,19,0,1,0,CHAPTER,19,0,0,0,CHAPTER,19,0,0,0,CHAPTER,21,3,1,0,CHAPTER
61-Roma NO,BNI ORA DI PRANZO,17,16,0,1,0,CHAPTER,27,18,7,0,CHAPTER,24,1,4,0,CHAPTER,24,1,1,0,CHAPTER,24,1,1,0,CHAPTER
61-Roma NO,BNI Parioli,26,26,1,1,0,CHAPTER,26,1,1,0,CHAPTER,26,0,0,0,CHAPTER,25,1,2,0,CHAPTER,27,2,0,0,CHAPTER
61-Roma NO,BNI Piazza Bologna,30,30,0,0,0,CHAPTER,31,1,0,0,CHAPTER,28,0,3,0,CHAPTER,28,1,1,0,CHAPTER,28,0,0,0,CHAPTER
61-Roma NO,BNI Ponte Milvio,31,32,2,1,0,CHAPTER,31,1,2,0,CHAPTER,31,0,0,0,CHAPTER,32,1,0,0,CHAPTER,33,1,0,0,CHAPTER
61-Roma NO,BNI Prati,35,33,0,2,0,CHAPTER,33,0,0,0,CHAPTER,30,0,3,0,CHAPTER,28,0,2,0,CHAPTER,30,2,0,0,CHAPTER
61-Roma NO,BNI Raffaele Ricco,24,24,0,0,0,CHAPTER,26,2,0,0,CHAPTER,29,3,0,0,CHAPTER,29,0,0,0,CHAPTER,27,0,2,0,CHAPTER
61-Roma NO,BNI Regal,25,25,1,1,0,CHAPTER,24,0,1,0,CHAPTER,24,1,1,0,CHAPTER,23,0,1,0,CHAPTER,23,0,0,0,CHAPTER
61-Roma NO,BNI Roma Business Lunch,,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP,0,0,0,11,CORE_GRUP
61-Roma NO,BNI Salario Trieste,44,44,0,0,0,CHAPTER,44,2,2,0,CHAPTER,45,1,0,0,CHAPTER,48,3,0,0,CHAPTER,52,4,0,0,CHAPTER
62-Roma NE,BNI Aventino,20,20,0,0,0,CHAPTER,21,2,1,0,CHAPTER,19,0,2,0,CHAPTER,18,0,1,0,CHAPTER,16,0,2,0,CHAPTER
62-Roma NE,BNI Giulio Cesare,,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP,0,0,0,2,CORE_GRUP
62-Roma NE,BNI I Talenti,26,29,3,0,0,CHAPTER,28,0,1,0,CHAPTER,24,0,4,0,CHAPTER,24,0,0,0,CHAPTER,23,1,2,0,CHAPTER
62-Roma NE,BNI Montesacro,30,34,4,0,0,CHAPTER,29,0,5,0,CHAPTER,22,0,7,0,CHAPTER,22,0,0,0,CHAPTER,24,2,0,0,CHAPTER
62-Roma NE,BNI Nomentum,22,22,0,0,0,CHAPTER,22,0,0,0,CHAPTER,22,0,0,0,CHAPTER,22,0,0,0,CHAPTER,22,0,0,0,CHAPTER
62-Roma NE,BNI Villa Salaria Sport Village,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
63-Roma SO,BNI Baby Boom,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
63-Roma SO,BNI Borghese,30,30,1,1,0,CHAPTER,31,1,0,0,CHAPTER,31,0,0,0,CHAPTER,31,1,1,0,CHAPTER,30,0,1,0,CHAPTER
63-Roma SO,BNI Capitale,,,,,,,21,23,2,0,CHAPTER,23,3,1,0,CHAPTER,23,0,0,0,CHAPTER,23,0,0,0,CHAPTER
63-Roma SO,BNI Castel S.Angelo,29,31,2,0,0,CHAPTER,31,1,1,0,CHAPTER,31,1,1,0,CHAPTER,31,0,0,0,CHAPTER,32,1,0,0,CHAPTER
63-Roma SO,BNI Cola di Rienzo,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
63-Roma SO,BNI Enea,22,19,0,3,0,CHAPTER,20,1,0,0,CHAPTER,20,1,1,0,CHAPTER,21,1,0,0,CHAPTER,22,1,0,0,CHAPTER
63-Roma SO,BNI Gazometro,20,22,2,0,0,CHAPTER,21,0,1,0,CHAPTER,21,1,1,0,CHAPTER,19,0,2,0,CHAPTER,19,0,0,0,CHAPTER
63-Roma SO,BNI Gianicolo,43,44,1,0,0,CHAPTER,44,1,1,0,CHAPTER,43,0,1,0,CHAPTER,43,0,0,0,CHAPTER,41,0,2,0,CHAPTER
63-Roma SO,BNI Giano,42,42,0,0,0,CHAPTER,39,1,4,0,CHAPTER,39,2,2,0,CHAPTER,36,0,3,0,CHAPTER,35,0,1,0,CHAPTER
63-Roma SO,BNI Il Mitreo,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
63-Roma SO,BNI Monteverde,21,22,1,0,0,CHAPTER,23,1,0,0,CHAPTER,24,1,0,0,CHAPTER,26,2,0,0,CHAPTER,27,1,0,0,CHAPTER
63-Roma SO,BNI Nuovo Mondo,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
63-Roma SO,BNI Ostia,41,41,1,1,0,CHAPTER,41,0,0,0,CHAPTER,42,1,0,0,CHAPTER,42,0,0,0,CHAPTER,33,5,14,0,CHAPTER
63-Roma SO,BNI Porto di Roma,17,19,3,1,0,CHAPTER,18,0,1,0,CHAPTER,16,1,3,0,CHAPTER,17,1,0,0,CHAPTER,19,2,0,0,CHAPTER
63-Roma SO,BNI Roma Centro,30,30,1,1,0,CHAPTER,31,1,0,0,CHAPTER,29,0,2,0,CHAPTER,31,2,0,0,CHAPTER,31,0,0,0,CHAPTER
63-Roma SO,BNI Romaeur,22,23,2,1,0,CHAPTER,26,3,0,0,CHAPTER,23,2,5,0,CHAPTER,24,2,1,0,CHAPTER,24,0,0,0,CHAPTER
63-Roma SO,BNI Rome International,23,23,0,0,0,CHAPTER,23,0,0,0,CHAPTER,20,0,3,0,CHAPTER,16,1,5,0,CHAPTER,17,1,0,0,CHAPTER
63-Roma SO,BNI San Giovanni,17,20,3,0,0,CHAPTER,20,1,1,0,CHAPTER,19,1,2,0,CHAPTER,19,0,0,0,CHAPTER,20,1,0,0,CHAPTER
63-Roma SO,BNI Sky Tower,17,17,0,0,0,CHAPTER,18,2,1,0,CHAPTER,20,2,0,0,CHAPTER,20,0,0,0,CHAPTER,20,0,0,0,CHAPTER
63-Roma SO,BNI Termini,33,34,1,0,0,CHAPTER,34,0,0,0,CHAPTER,35,1,0,0,CHAPTER,37,2,0,0,CHAPTER,37,0,0,0,CHAPTER
63-Roma SO,BNI Trastevere,24,23,1,2,0,CHAPTER,23,0,0,0,CHAPTER,23,0,0,0,CHAPTER,23,0,0,0,CHAPTER,23,0,0,0,CHAPTER
63-Roma SO,BNI Vaticano,17,17,0,0,0,CHAPTER,17,0,0,0,CHAPTER,18,1,0,0,CHAPTER,19,1,0,0,CHAPTER,19,0,0,0,CHAPTER
64-Roma SE,BNI Castelli Romani,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
64-Roma SE,BNI Castelli Romani,16,0,0,16,0,CHAPTER,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
64-Roma SE,BNI Colli Albani,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
64-Roma SE,BNI Tusculum,39,40,3,2,0,CHAPTER,40,0,0,0,CHAPTER,40,0,0,0,CHAPTER,40,0,0,0,CHAPTER,41,1,0,0,CHAPTER
64A-Roma Sud Est Città,BNI 7Colli,,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP
64A-Roma Sud Est Città,BNI Cinecittà,,,,,,,,,,,,,,,,,20,20,0,0,CHAPTER,21,1,0,0,CHAPTER
68-Perugia,BNI Assisi Il Cantico,31,29,1,3,0,CHAPTER,30,2,1,0,CHAPTER,30,0,0,0,CHAPTER,29,0,1,0,CHAPTER,29,1,1,0,CHAPTER
68-Perugia,BNI Due Mondi Spoleto,27,30,4,1,0,CHAPTER,32,4,2,0,CHAPTER,32,0,0,0,CHAPTER,36,4,0,0,CHAPTER,40,4,0,0,CHAPTER
68-Perugia,Bni Invictus,24,25,3,2,0,CHAPTER,29,4,0,0,CHAPTER,30,1,0,0,CHAPTER,30,0,0,0,CHAPTER,30,0,0,0,CHAPTER
68-Perugia,BNI Prometeus Perugia,25,25,0,0,0,CHAPTER,26,1,0,0,CHAPTER,25,0,1,0,CHAPTER,19,0,6,0,CHAPTER,21,2,0,0,CHAPTER
68-Perugia,Let's,,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP
71-Napoli NO,BNI Angioino,26,27,1,0,0,CHAPTER,29,2,0,0,CHAPTER,29,0,0,0,CHAPTER,29,0,0,0,CHAPTER,31,2,0,0,CHAPTER
71-Napoli NO,BNI I Normanni,,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP,0,0,0,6,CORE_GRUP
71-Napoli NO,BNI Liternum,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
71-Napoli NO,BNI Neapolis,51,51,0,0,0,CHAPTER,50,1,2,0,CHAPTER,42,1,9,0,CHAPTER,43,2,1,0,CHAPTER,45,2,0,0,CHAPTER
71-Napoli NO,BNI Real Capodimonte,,0,0,0,8,CORE_GRUP,0,0,0,8,CORE_GRUP,0,0,0,8,CORE_GRUP,0,0,0,8,CORE_GRUP,0,0,0,8,CORE_GRUP
71-Napoli NO,BNI Sirentum,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
71-Napoli NO,BNI Virgiliano,25,26,1,0,0,CHAPTER,27,1,0,0,CHAPTER,28,1,0,0,CHAPTER,28,0,0,0,CHAPTER,29,1,0,0,CHAPTER
73-Salerno,BNI Arechi II,24,22,0,2,0,CHAPTER,24,3,1,0,CHAPTER,22,0,2,0,CHAPTER,23,1,0,0,CHAPTER,24,2,1,0,CHAPTER
73-Salerno,BNI Castello Doria,29,29,0,0,0,CHAPTER,29,0,0,0,CHAPTER,29,0,0,0,CHAPTER,29,0,0,0,CHAPTER,29,0,0,0,CHAPTER
73-Salerno,Salerno III,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
84-Bari Est,BNI Adriatico,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
84-Bari Est,BNI Apulia,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
84-Bari Est,BNI Barion,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
84-Bari Est,BNI Mediterraneo,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
88-Lecce,Pizzica Salentina,,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP
88-Lecce,"Sole, Mare e Vento",,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
93-Ragusa,BNI Donnafugata,,0,0,0,3,CORE_GRUP,0,0,0,3,CORE_GRUP,0,0,0,3,CORE_GRUP,0,0,0,3,CORE_GRUP,0,0,0,3,CORE_GRUP
93-Ragusa,BNI Hybla,,0,0,0,3,CORE_GRUP,0,0,0,3,CORE_GRUP,0,0,0,3,CORE_GRUP,0,0,0,3,CORE_GRUP,0,0,0,3,CORE_GRUP
95-Palermo Ovest,BNI Politeama,,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP,0,0,0,0,CORE_GRUP
96-Sardegna Nord,BNI Sassari Thàmus,,,,,,,,,,,,,,,,,,,,,,23,23,0,0,CHAPTER
96-Sardegna Nord,I Candelieri,,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP
97-Sardegna Sud,BNI I Magnifici,,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP,0,0,0,1,CORE_GRUP
97-Sardegna Sud,BNI Karalis,27,26,0,1,0,CHAPTER,28,2,0,0,CHAPTER,28,0,0,0,CHAPTER,27,0,1,0,CHAPTER,27,1,1,0,CHAPTER
97-Sardegna Sud,BNI PINTADERA,,0,0,0,5,CORE_GRUP,0,0,0,5,CORE_GRUP,0,0,0,5,CORE_GRUP,0,0,0,5,CORE_GRUP,0,0,0,5,CORE_GRUP
97-Sardegna Sud,BNI Saint Remy,,0,0,0,10,CORE_GRUP,0,0,0,10,CORE_GRUP,0,0,0,10,CORE_GRUP,0,0,0,10,CORE_GRUP,0,0,0,10,CORE_GRUP